2017-08-12 23:45:13 peizhi
hps:HParams(batch_nums=64, num_classes=10, deep_net_fkn=30, img_depth=3, deepk=[2, 2, 2], carriage_block_num=[2, 2, 2])
gps:GParams(peizhi_filename='peizhi.xml', saveVariableDirnameList=['data', 'digitRecognise', 'temp'], saveVariableFilename='temp.ckpy', logDirnameList=['data', 'log'], logFilename='resnetv1log.txt')
 deepk and descrate can be fractional, descrate=0.6  use Relu,
2017-08-12 23:45:19 trainstep:    0  loss:1.462775e+01  train acc:0.10547
2017-08-12 23:46:29 trainstep:  100  loss:1.471465e+00  train acc:0.13672
2017-08-12 23:47:39 trainstep:  200  loss:1.521607e+00  train acc:0.13672
2017-08-12 23:48:48 trainstep:  300  loss:1.222865e+00  train acc:0.13672
2017-08-12 23:49:57 trainstep:  400  loss:1.146728e+00  train acc:0.11328
2017-08-13 02:48:23 trainstep:15900  loss:3.265054e-02  train acc:0.94531
2017-08-13 02:49:32 trainstep:16000  loss:4.728871e-02  train acc:0.94141
2017-08-13 02:50:41 trainstep:16100  loss:8.696773e-02  train acc:0.87500
2017-08-13 02:51:50 trainstep:16200  loss:4.011542e-02  train acc:0.94531
2017-08-13 02:52:59 trainstep:16300  loss:4.234475e-02  train acc:0.94531
2017-08-13 02:54:08 trainstep:16400  loss:4.168446e-02  train acc:0.92188
2017-08-13 02:55:17 trainstep:16500  loss:4.630512e-02  train acc:0.94531
2017-08-13 02:56:26 trainstep:16600  loss:4.578874e-02  train acc:0.93750
2017-08-13 02:57:35 trainstep:16700  loss:4.427523e-02  train acc:0.94531
2017-08-13 02:58:44 trainstep:16800  loss:2.881239e-02  train acc:0.97656
2017-08-13 02:59:53 trainstep:16900  loss:3.875098e-02  train acc:0.93750
2017-08-13 03:01:02 trainstep:17000  loss:4.180085e-02  train acc:0.93750
2017-08-13 03:02:11 trainstep:17100  loss:3.346690e-02  train acc:0.96875
2017-08-13 03:03:20 trainstep:17200  loss:5.652554e-02  train acc:0.92188
2017-08-13 03:04:29 trainstep:17300  loss:3.997589e-02  train acc:0.93359
2017-08-13 03:05:38 trainstep:17400  loss:3.322435e-02  train acc:0.97656
2017-08-13 03:06:47 trainstep:17500  loss:3.787724e-02  train acc:0.95703
2017-08-13 03:07:56 trainstep:17600  loss:2.226197e-02  train acc:0.98047
2017-08-13 03:09:05 trainstep:17700  loss:2.901469e-02  train acc:0.94531
2017-08-13 03:10:14 trainstep:17800  loss:3.711605e-02  train acc:0.94922
2017-08-13 03:11:23 trainstep:17900  loss:2.919523e-02  train acc:0.94922
2017-08-13 03:12:32 trainstep:18000  loss:2.662954e-02  train acc:0.97266
2017-08-13 03:13:41 trainstep:18100  loss:2.252524e-02  train acc:0.96484
2017-08-13 03:14:50 trainstep:18200  loss:3.455144e-02  train acc:0.95312
2017-08-13 03:15:59 trainstep:18300  loss:4.126325e-02  train acc:0.94141
2017-08-13 03:17:08 trainstep:18400  loss:3.394359e-02  train acc:0.95312
2017-08-13 03:18:17 trainstep:18500  loss:5.698105e-02  train acc:0.92969
2017-08-13 03:19:26 trainstep:18600  loss:5.137019e-02  train acc:0.93750
2017-08-13 03:20:35 trainstep:18700  loss:2.563293e-02  train acc:0.97266
2017-08-13 03:21:50 trainstep:18800  loss:3.504471e-02  train acc:0.94922
2017-08-13 03:22:59 trainstep:18900  loss:3.997357e-02  train acc:0.94922
2017-08-13 03:24:08 trainstep:19000  loss:5.028737e-02  train acc:0.93750
2017-08-13 03:25:16 trainstep:19100  loss:4.317302e-02  train acc:0.94531
2017-08-13 03:26:25 trainstep:19200  loss:3.398489e-02  train acc:0.94922
2017-08-13 03:27:33 trainstep:19300  loss:2.806785e-02  train acc:0.96094
2017-08-13 03:28:42 trainstep:19400  loss:2.910247e-02  train acc:0.95312
2017-08-13 03:29:50 trainstep:19500  loss:4.387761e-02  train acc:0.94922
2017-08-13 03:30:59 trainstep:19600  loss:3.871011e-02  train acc:0.94141
2017-08-13 03:32:07 trainstep:19700  loss:2.277465e-02  train acc:0.97656
2017-08-13 03:33:15 trainstep:19800  loss:3.120379e-02  train acc:0.95312
2017-08-13 03:34:24 trainstep:19900  loss:4.117943e-02  train acc:0.94141
2017-08-13 03:35:33 trainstep:20000  loss:3.054338e-02  train acc:0.94922
2017-08-13 03:36:42 trainstep:20100  loss:2.597900e-02  train acc:0.95312
2017-08-13 03:37:50 trainstep:20200  loss:2.424205e-02  train acc:0.98438
2017-08-13 03:38:59 trainstep:20300  loss:1.847594e-02  train acc:0.98438
2017-08-13 03:40:07 trainstep:20400  loss:2.436431e-02  train acc:0.96094
2017-08-13 03:41:15 trainstep:20500  loss:3.798676e-02  train acc:0.94141
2017-08-13 03:42:24 trainstep:20600  loss:3.438887e-02  train acc:0.95312
2017-08-13 03:43:32 trainstep:20700  loss:2.930541e-02  train acc:0.96094
2017-08-13 03:44:40 trainstep:20800  loss:3.731369e-02  train acc:0.94531
2017-08-13 03:45:49 trainstep:20900  loss:1.655620e-02  train acc:0.97656
2017-08-13 03:46:58 trainstep:21000  loss:2.857704e-02  train acc:0.96484
2017-08-13 03:48:07 trainstep:21100  loss:2.849539e-02  train acc:0.96875
2017-08-13 03:49:16 trainstep:21200  loss:2.763593e-02  train acc:0.95312
2017-08-13 03:50:24 trainstep:21300  loss:2.409219e-02  train acc:0.97656
2017-08-13 03:51:33 trainstep:21400  loss:2.231680e-02  train acc:0.98438
2017-08-13 03:52:42 trainstep:21500  loss:4.906835e-02  train acc:0.93750
2017-08-13 03:53:51 trainstep:21600  loss:3.455121e-02  train acc:0.96094
2017-08-13 03:55:00 trainstep:21700  loss:3.308112e-02  train acc:0.94922
2017-08-13 03:56:09 trainstep:21800  loss:1.619004e-02  train acc:0.97266
2017-08-13 03:57:18 trainstep:21900  loss:2.356790e-02  train acc:0.95703
2017-08-13 03:58:27 trainstep:22000  loss:2.488583e-02  train acc:0.95703
2017-08-13 03:59:35 trainstep:22100  loss:4.112076e-02  train acc:0.94531
2017-08-13 04:00:44 trainstep:22200  loss:2.687341e-02  train acc:0.97266
2017-08-13 04:01:53 trainstep:22300  loss:2.717724e-02  train acc:0.96484
2017-08-13 04:03:02 trainstep:22400  loss:3.964171e-02  train acc:0.94531
2017-08-13 04:04:11 trainstep:22500  loss:2.739345e-02  train acc:0.96484
2017-08-13 04:05:19 trainstep:22600  loss:2.780668e-02  train acc:0.96875
2017-08-13 04:06:28 trainstep:22700  loss:3.002194e-02  train acc:0.95312
2017-08-13 04:07:37 trainstep:22800  loss:4.133867e-02  train acc:0.94531
2017-08-13 04:08:46 trainstep:22900  loss:1.726138e-02  train acc:0.98828
2017-08-13 04:09:55 trainstep:23000  loss:2.512225e-02  train acc:0.96484
2017-08-13 04:11:04 trainstep:23100  loss:4.416052e-02  train acc:0.92969
2017-08-13 04:12:12 trainstep:23200  loss:2.674157e-02  train acc:0.96094
2017-08-13 04:13:21 trainstep:23300  loss:2.879937e-02  train acc:0.96484
2017-08-13 04:14:30 trainstep:23400  loss:3.058315e-02  train acc:0.96484
2017-08-13 04:15:45 trainstep:23500  loss:1.760956e-02  train acc:0.98047
2017-08-13 04:16:54 trainstep:23600  loss:2.325937e-02  train acc:0.96875
2017-08-13 04:18:02 trainstep:23700  loss:1.978827e-02  train acc:0.98047
2017-08-13 04:19:11 trainstep:23800  loss:3.233388e-02  train acc:0.95312
2017-08-13 04:20:19 trainstep:23900  loss:3.173743e-02  train acc:0.96094
2017-08-13 04:21:27 trainstep:24000  loss:3.301644e-02  train acc:0.96875
2017-08-13 04:22:36 trainstep:24100  loss:3.556385e-02  train acc:0.94531
2017-08-13 04:23:44 trainstep:24200  loss:1.863133e-02  train acc:0.96875
2017-08-13 04:24:52 trainstep:24300  loss:1.785160e-02  train acc:0.97656
2017-08-13 04:26:01 trainstep:24400  loss:2.346137e-02  train acc:0.96484
2017-08-13 04:27:09 trainstep:24500  loss:1.587826e-02  train acc:0.98047
2017-08-13 04:28:17 trainstep:24600  loss:2.342206e-02  train acc:0.96484
2017-08-13 04:29:26 trainstep:24700  loss:3.562557e-02  train acc:0.94922
2017-08-13 04:30:35 trainstep:24800  loss:3.290286e-02  train acc:0.95703
2017-08-13 04:31:44 trainstep:24900  loss:2.762778e-02  train acc:0.96484
2017-08-13 04:32:53 trainstep:25000  loss:2.420404e-02  train acc:0.97266
2017-08-13 04:34:02 trainstep:25100  loss:2.980776e-02  train acc:0.96484
2017-08-13 04:35:11 trainstep:25200  loss:2.620354e-02  train acc:0.96484
2017-08-13 04:36:20 trainstep:25300  loss:3.612223e-02  train acc:0.96094
2017-08-13 04:37:28 trainstep:25400  loss:2.697645e-02  train acc:0.97266
2017-08-13 04:38:37 trainstep:25500  loss:2.147169e-02  train acc:0.97266
2017-08-13 04:39:46 trainstep:25600  loss:2.504187e-02  train acc:0.97266
2017-08-13 04:40:55 trainstep:25700  loss:2.531735e-02  train acc:0.96875
2017-08-13 04:42:04 trainstep:25800  loss:2.394932e-02  train acc:0.97266
2017-08-13 04:43:12 trainstep:25900  loss:2.598900e-02  train acc:0.96875
2017-08-13 04:44:21 trainstep:26000  loss:2.561209e-02  train acc:0.96875
2017-08-13 04:45:30 trainstep:26100  loss:1.470159e-02  train acc:0.98438
2017-08-13 04:46:38 trainstep:26200  loss:3.642967e-02  train acc:0.95312
2017-08-13 04:47:46 trainstep:26300  loss:2.249994e-02  train acc:0.96484
2017-08-13 04:48:54 trainstep:26400  loss:3.009702e-02  train acc:0.94922
2017-08-13 04:50:03 trainstep:26500  loss:2.074167e-02  train acc:0.96484
2017-08-13 04:51:11 trainstep:26600  loss:3.067596e-02  train acc:0.95312
2017-08-13 04:52:19 trainstep:26700  loss:2.234219e-02  train acc:0.96875
2017-08-13 04:53:28 trainstep:26800  loss:2.438806e-02  train acc:0.97266
2017-08-13 04:54:37 trainstep:26900  loss:2.043653e-02  train acc:0.97656
2017-08-13 04:55:46 trainstep:27000  loss:1.329767e-02  train acc:0.98047
2017-08-13 04:56:55 trainstep:27100  loss:2.172627e-02  train acc:0.97266
2017-08-13 04:58:03 trainstep:27200  loss:2.390124e-02  train acc:0.97656
2017-08-13 04:59:12 trainstep:27300  loss:3.159700e-02  train acc:0.95312
2017-08-13 05:00:20 trainstep:27400  loss:2.584062e-02  train acc:0.94922
2017-08-13 05:01:29 trainstep:27500  loss:2.523538e-02  train acc:0.96484
2017-08-13 05:02:38 trainstep:27600  loss:1.814752e-02  train acc:0.98438
2017-08-13 05:03:47 trainstep:27700  loss:1.880613e-02  train acc:0.98438
2017-08-13 05:04:56 trainstep:27800  loss:2.595123e-02  train acc:0.97266
2017-08-13 05:06:05 trainstep:27900  loss:1.949369e-02  train acc:0.98047
2017-08-13 05:07:13 trainstep:28000  loss:3.588788e-02  train acc:0.93359
2017-08-13 05:08:22 trainstep:28100  loss:2.350215e-02  train acc:0.96875
